Jaar,LEEFTIJD,GESLACHT,vervoerwijze,vervoerwijzefilter,wegvak/kruispunt,wegbeheerder,wegnummer,HECTOMETER,STRAAT1,STRAAT2,STRAAT3,GEMEENTE,PROVINCIE,type locatie,X_COORD,Y_COORD,Lat,Lon
2007,72,M,Bromfiets,5,151290001,,,,Lange Broekweg,Zandheullaan,Hoge Noordweg,Westland,Zuid-Holland,W,76351,445243,51.99000092,4.242140796
2007,27,V,Personenauto,1,153184001,,,,Nieuw Beijmoerseweg,Kannewielseweg,Stapelakker,Bergen op Zoom,Noord-Brabant,W,76995,392099,51.51248636,4.263464965
2007,18,M,Bromfiets,5,153284001,,,,Burgerweg,Oudecampsweg,Coldenhovelaan,Westland,Zuid-Holland,W,76847,442076,51.96160996,4.250082473
2007,54,M,Bromfiets,5,154285004,,,,Burgerdijkseweg,Kralingerpad,Perdiksepad,Westland,Zuid-Holland,W,77363,442804,51.96822469,4.257424125
2007,26,M,Personenauto,1,155182021,,,,Randweg West,Karmel,ZOOMPLEIN,Bergen op Zoom,Noord-Brabant,W,77815,390807,51.50098787,4.275559611
2007,18,V,Snorfiets,5,156308019,,,,Kamperfoeliestraat,Kamperfoeliestraat,Mient,S Gravenhage,Zuid-Holland,K,78304,454097,52.06984262,4.268583988
2007,53,M,Voetganger,3,157269002,,,,Quebecstraat,Torontostraat,Doodlopende weg,Rotterdam,Zuid-Holland,W,78789,434644,51.8950893,4.279980841
2007,63,M,Fiets,2,157314043,,,,Statenlaan,Statenlaan,Van Boetzelaerlaan,S Gravenhage,Zuid-Holland,K,78513,457028,52.0962114,4.270974419
2007,27,M,Personenauto,1,158203001,,,,Dwarsdijk,Schansdijk,Schansdijk,Steenbergen,Noord-Brabant,K,79034,401849,51.60039116,4.290719646
2007,79,M,Personenauto,1,158229015,,,,Schaapsweg,Schaapsdreef,Ant van Weelstraat,Oostflakkee,Zuid-Holland,W,79131,414651,51.71545823,4.289333092
2007,30,V,Voetganger,3,158308136,,,,Loosduinseweg,Noorderbeekdwarsstraat,Apeldoornselaan,S Gravenhage,Zuid-Holland,W,79240,454140,52.07035788,4.282223658
2007,60,M,Voetganger,3,159302078,,,,Loevesteinlaan,Cannenburglaan,Cannenburglaan,S Gravenhage,Zuid-Holland,W,79852,451155,52.04361585,4.291805083
2007,40,M,Voetganger,3,160304060,,,,Melis Stokelaan,Melis Stokelaan,Moerweg,S Gravenhage,Zuid-Holland,K,80171,452356,52.05445211,4.296191158
2007,17,M,Voetganger,3,160307050,,,,De Heemstraat,Snijdersstraat,Van Miereveltstraat,S Gravenhage,Zuid-Holland,W,80353,453639,52.06600666,4.298563799
2007,76,M,Voetganger,3,161181027,,,"103,5",Wouwsestraatweg,KP ZOOMLAND,ZEEZUIPER,Bergen op Zoom,Noord-Brabant,W,80996,390629,51.49981525,4.321403119
2007,82,M,Fiets,2,161200038,,,,Geert Vinckestraat,Kaaistraat,Kaaistraat,Steenbergen,Noord-Brabant,K,80745,400248,51.58623142,4.315751734
2007,49,V,Personenauto,1,162263014,,,"46,5",ROUTE GEVAARLIJKE STOFFEN,SPIJKENISSE 16,BOTLEK,Rotterdam,Zuid-Holland,W,82137,431944,51.8712726,4.329184642
2007,37,M,Personenauto,1,163305088,,,,Goeverneurlaan,Jonckbloetplein,Allard Piersonlaan,S Gravenhage,Zuid-Holland,W,82048,452861,52.05924077,4.323445509
2007,26,M,Personenauto,1,164181001,,,,Ruytershoveweg,Grote Leeuwerik,Bergsebaan,Bergen op Zoom,Noord-Brabant,W,82592,391072,51.5040042,4.344293595
2007,21,V,Personenauto,1,164253095,,,,Westdijk,Wachthoevestraat,Hekelingseweg,Spijkenisse,Zuid-Holland,W,82496,426642,51.82366981,4.335510255
2007,28,M,Personenauto,1,164297006,,,,Prinses Beatrixlaan,Prinses Beatrixlaan,Prinses Beatrixlaan,Rijswijk,Zuid-Holland,W,82440,448518,52.02026236,4.330082457
2007,54,V,Voetganger,3,164310098,,,,Rijnstraat,Rijnstraat,Rijnstraat,S Gravenhage,Zuid-Holland,W,82136,455185,52.08013767,4.324232332
2007,80,V,Personenauto,1,164316014,,,"2,1",Landscheidingsweg,Landscheidingsweg,Landscheidingsweg,Wassenaar,Zuid-Holland,W,83444,458820,52.1129753,4.342547775
2007,24,M,Personenauto,1,165204005,,,"112,9",Steenbergseweg,Steenbergseweg,Mariadijk,Steenbergen,Noord-Brabant,W,82885,402345,51.6053568,4.346193114
2007,77,V,Personenauto,1,165270039,,,,Deltaweg,Deltaweg,Wagnerstraat,Vlaardingen,Zuid-Holland,K,82800,435292,51.90144764,4.338108679
2007,29,M,Snorfiets,5,165305138,,,,Kerkstraat,Schoolstraat,Schoolstraat,Rijswijk,Zuid-Holland,K,82733,452514,52.05621212,4.333505717
2007,70,V,invalidevoetuig,5,165310169,,,,Adelheidstraat,Juliana van Stolberglaan,Juliana van Stolberglaan,S Gravenhage,Zuid-Holland,K,82708,455397,52.08211786,4.332530622
2007,60,M,Personenauto,1,168296106,,,,Geerweg,NOBELBRUG,Anna Boogerd,Delft,Zuid-Holland,W,84206,448077,52.01652735,4.355898362
2007,50,M,Voetganger,3,169268001,,,,Propaanweg,Doodlopende weg,Butaanweg,Rotterdam,Zuid-Holland,W,85179,434160,51.89157775,4.372900733
2007,13,M,Bromfiets,5,171267020,,,,Ring,Ring,Vermaetweg,Rotterdam,Zuid-Holland,K,85825,433838,51.88876453,4.382348567
2007,26,M,Bromfiets,5,172265021,,,,Oud Pernisseweg,Oud Pernisseweg,Burg van Esstraat,Rotterdam,Zuid-Holland,W,86311,433236,51.88341442,4.389527322
2007,21,M,Personenauto,1,173209002,,,,Noordzeedijk,Noordzeedijk,Noordzeedijk,Steenbergen,Noord-Brabant,W,86877,404503,51.62525049,4.403390067
2007,64,V,Personenauto,1,173228007,,,"96,3",RYKSWG,RYKSWG,NUMANSDORP 22,Cromstrijen,Zuid-Holland,W,87039,415081,51.72033924,4.403665393
2007,42,M,Personenauto,1,174183010,,,"95,8",Zuid Hollandweg,SPUITENDONK,Zeelandweg,Roosendaal,Noord-Brabant,W,87967,392728,51.51955337,4.421383882
2007,34,M,Personenauto,1,174279101,,,,Kiotoweg,MONTEVIDEOSTRAAT,Bombaystraat,Rotterdam,Zuid-Holland,W,87172,439654,51.94119969,4.400765974
2007,80,M,Fiets,2,174304042,,,,Roeleveenseweg,Veenweg,Roeleveenseweg,S Gravenhage,Zuid-Holland,W,87524,452251,52.05445275,4.403403213
2007,31,M,Personenauto,1,176221008,,,,Maltaweg,Westdijk,Noordlangeweg,Moerdijk,Noord-Brabant,W,88022,411261,51.68612578,4.418625178
2007,2,M,Voetganger,3,177275020,,,,Industrieweg,Alblasstraat,Graafstroomstraat,Rotterdam,Zuid-Holland,W,88853,437727,51.92408391,4.42558062
2007,78,M,Personenauto,1,178189090,,,"22,8",Zuid Hollandweg,KP DE STOK,IND.BORCHWERF 20,Roosendaal,Noord-Brabant,W,89556,395593,51.54548999,4.443740888
2007,76,V,Voetganger,3,178296020,,,,Emmapark,Emmapark,Julianalaan,Pijnacker-Nootdorp,Zuid-Holland,K,89420,448222,52.01847145,4.431815989
2007,52,V,Snorfiets,5,178296026,,,,Kerkweg,Noordweg,Oostlaan,Pijnacker-Nootdorp,Zuid-Holland,K,89294,448273,52.01891488,4.42997084
2007,8,V,Personenauto,1,179271012,,,,Vierhavensstraat,Speedwellstraat,Pelgrimsstraat,Rotterdam,Zuid-Holland,W,89914,435650,51.90554255,4.441395983
2007,25,M,Voetganger,3,180264014,,,,Geyssendorfferweg,Parmentierplein,Coriet v Alphen-Roosstr,Rotterdam,Zuid-Holland,W,90053,432173,51.87430995,4.444071175
2007,4,M,Voetganger,3,180271168,,,,2e Schansstraat,2e Schansstraat,Spanjaardstraat,Rotterdam,Zuid-Holland,K,90201,435798,51.90690616,4.445538163
2007,44,M,Motor,4,180303005,,,"11,6",Rijksweg A12,KNORRESTEIN,ZOETERMEER-CENTRUM 6,Zoetermeer,Zuid-Holland,W,90618,451725,52.0500937,4.448606933
2007,37,M,Motor,4,181179015,,,,Antwerpseweg,Antwerpseweg,Heijbeeksestraat,Roosendaal,Noord-Brabant,W,91097,389254,51.48869429,4.467107428
2007,26,M,Personenauto,1,181333023,,,,Rijnsburgerweg,Rijnsburgerweg,KLAVERVELDLAAN,Katwijk,Zuid-Holland,W,90773,466566,52.18348786,4.448066738
2007,22,M,Voetganger,3,184275125,,,,Coolsingel,Doelwater,Meent,Rotterdam,Zuid-Holland,W,92530,437469,51.92219035,4.479075835
2007,66,M,Fiets,2,184280032,,,,Kleiweg,Elisabethlaan,Statenlaan,Rotterdam,Zuid-Holland,W,92467,440054,51.94541548,4.477689796
2007,76,V,Personenauto,1,184302057,,,,Zuidweg,Houtsingel,Mahatma Gandhisingel,Zoetermeer,Zuid-Holland,W,92448,451407,52.04744538,4.47534062
2007,18,M,Bromfiets,5,184326166,,,,Churchillbrug,Churchillbrug,Haagweg,Leiden,Zuid-Holland,K,92360,463369,52.15493887,4.471858984
2007,40,M,Bromfiets,5,185273096,,,,Schiedamsedijk,Leuvehaven,Leuvehaven,Rotterdam,Zuid-Holland,W,92727,436626,51.91463611,4.482091902
2007,65,M,Personenauto,1,185353004,,,,Randweg,Kraaierslaan,Kapelleboslaan,Noordwijk,Zuid-Holland,W,93119,477233,52.27961903,4.480415901
2007,20,V,Personenauto,1,186329087,,,,Bargelaan,Rijnsburgerweg,Rijnsburgerweg,Leiden,Zuid-Holland,K,93103,464781,52.16771227,4.482457693
2007,10,V,Personenauto,1,187188003,,,,Rucphensebaan,Rucphensebaan,Spectrum,Roosendaal,Noord-Brabant,K,93721,394451,51.53569534,4.503977332
2007,75,M,Snorfiets,5,187269072,,,,Maashaven O.z.,Maashaven O.z.,Paul Krugerstraat,Rotterdam,Zuid-Holland,K,93669,434858,51.89885106,4.496096915
2007,8,M,Voetganger,3,187287020,,,"6,8",Leeuwenakkerweg,Bergweg-Zuid,De Kulck,Lansingerland,Zuid-Holland,W,94025,443977,51.98084584,4.499650525
2007,23,V,Voetganger,3,188269009,,,,Putselaan,Klosstraat,Maliestraat,Rotterdam,Zuid-Holland,W,94412,434789,51.89831231,4.506903215
2007,18,M,Fiets,2,188346009,,,,s-Gravendamseweg,s-Gravendamseweg,Leidsevaart,Noordwijkerhout,Zuid-Holland,K,94115,473350,52.24483408,4.495708915
2007,58,M,Motor,4,189232001,,,,Varkensdijk,Groot Cromstrijensedijk,Oudendijk,Strijen,Zuid-Holland,W,95152,416372,51.73286901,4.520841247
2007,53,M,Motor,4,189262013,,,"60,5",RYKSWG,KP VAANPLEIN,KP VAANPLEIN,Barendrecht,Zuid-Holland,W,95705,430994,51.8643441,4.526340462
2007,13,M,Voetganger,3,189267222,,,,Beukendaal,Breeplein,Breeweg,Rotterdam,Zuid-Holland,W,94960,433890,51.89029199,4.515021095
2007,37,V,Fiets,2,189326002,,,,Utrechtse Jaagpad,Catharinastraat,Rijnstroomstraat,Leiden,Zuid-Holland,W,94975,463450,52.15595714,4.510052715
2007,11,V,Fiets,2,190349001,,,,Leidsevaart,Schippersvaartweg,Leidsevaart,Noordwijkerhout,Zuid-Holland,W,96054,475462,52.26402533,4.523728898
2007,49,M,Fiets,2,191325109,,,,Hoge Rijndijk,Hoge Rijndijk,Rhijnvreugd,Leiden,Zuid-Holland,K,95805,462537,52.14784147,4.522339268
2007,50,V,Personenauto,1,191326107,,,,Persant Snoepweg,Hoge Rijndijk,Persant Snoepweg,Leiden,Zuid-Holland,W,95764,463009,52.15207899,4.521658048
2007,50,M,Voetganger,3,192218017,,,,Molenvliet,van Puttenstraat,van Vlaanderenstraat,Moerdijk,Noord-Brabant,W,96300,409422,51.6705263,4.538630916
2007,21,M,Personenauto,1,193192028,,,"84,8",Bredasebaan,RUCPHEN 21,Roosendaalseweg,Rucphen,Noord-Brabant,W,97080,396302,51.55268777,4.552080328
2007,39,M,Motor,4,193374056,,,,Doctor C A Gerkestraat,Lijsterstraat,Schelpstraat,Zandvoort,Noord-Holland,W,96944,487219,52.36977834,4.534739193
2007,16,V,Personenauto,1,194194001,,,,Oude Antwerpsepostbaan,Pagnevaartdreef,Bovenstraat,Halderberge,Noord-Brabant,W,97418,397703,51.56531445,4.556723039
2007,73,M,Personenauto,1,194248002,,,,Blaaksedijk,Groeneweg,Postweg,Binnenmaas,Zuid-Holland,K,97322,424466,51.80584299,4.550904074
2007,59,M,Voetganger,3,194259107,,,,Binnenlandse Baan,Binnenlandse Baan,Gouwe,Barendrecht,Zuid-Holland,K,97256,429628,51.85223003,4.54908461
2007,19,M,Bromfiets,5,194259109,,,,Gebroken Meeldijk,Gebroken Meeldijk,Gouwe,Barendrecht,Zuid-Holland,K,97272,429551,51.85153965,4.549329695
2007,59,M,Voetganger,3,195341013,,,"7,9",Rijksweg A44,NOORDWIJKERHOUT 3,RYKSWG,Teylingen,Zuid-Holland,W,97708,470871,52.22294055,4.548732705
2007,54,M,Trekker met oplegger,5,197264044,,,"20,9",KP RIDDERKERK,KP RIDDERKERK,KP RIDDERKERK,Ridderkerk,Zuid-Holland,W,99033,432100,51.87462862,4.574473057
2007,50,M,Motor,4,197282029,,,"39,2",Rijksweg A20,PR. ALEXANDER 16,Rijksweg A20,Capelle aan den IJssel,Zuid-Holland,W,99306,441763,51.96150243,4.576872537
2007,76,M,Fiets,2,198194010,,,,Heistraat,Heistraat,Roosendaalseweg,Halderberge,Noord-Brabant,K,99106,397182,51.56080219,4.581149089
2007,34,M,Personenauto,1,199272160,,,,C G Roosweg,C G Roosweg,Weteringsingel,Krimpen aan den IJssel,Zuid-Holland,K,99798,436484,51.91410645,4.584878337
2007,39,V,Personenauto,1,200218044,,,,Distriboulevard,Zuidelijke Randweg,Zuidelijke Randweg,Moerdijk,Noord-Brabant,K,100196,409423,51.67092994,4.594946274
2007,20,M,Personenauto,1,200260016,,,"27,2",Rijksweg A16,KP RIDDERKERK,KP RIDDERKERK,Ridderkerk,Zuid-Holland,W,100459,430338,51.8589339,4.595457568
2007,58,M,Personenauto,1,201243008,,,,Maasdamseweg,Eerste Kruisweg,NIEUWE BONAVENTUURSEWEG,Binnenmaas,Zuid-Holland,W,100753,421825,51.78245052,4.601060874
2007,52,M,Fiets,2,202250029,,,,Dubbelweg,Kerkweg,Lindtsedijk,Zwijndrecht,Zuid-Holland,K,101466,425148,51.81238551,4.61087871
2007,19,M,Personenauto,1,202258009,,,"29,4",Rijksweg A16,KP RIDDERKERK,H. I. AMBACHT 23,Hendrik-Ido-Ambacht,Zuid-Holland,W,101577,428467,51.84222629,4.611975167
2007,61,M,Voetganger,3,202264073,,,,Donkerslootweg,Gildenweg,Rotterdamseweg,Ridderkerk,Zuid-Holland,K,101435,432074,51.87463112,4.609354805
2007,28,M,Personenauto,1,202375003,,,,Elswoutslaan,Duinvlietspad,Duinlustweg,Bloemendaal,Noord-Holland,W,101403,488510,52.38183379,4.600000767
2007,72,V,Fiets,2,203394137,,,,Havenkade,Huygensstraat,Julianabrug,Velsen,Noord-Holland,K,101609,497311,52.46094658,4.601624111
2007,29,M,Personenauto,1,205230012,,,"39,2",Rijksweg A16,MOERDIJKBRUG,S-GRAVENDEEL 20,Dordrecht,Zuid-Holland,W,103947,419976,51.76613319,4.647616574
2007,46,V,Fiets,2,205375030,,,,EMMABRUG,Emmaplein,Leidsevaart,Haarlem,Noord-Holland,K,102916,487806,52.37565268,4.622330118
2007,19,V,Fiets,2,206308003,,,,Hoogeveenseweg,Roemer,Roemer,Boskoop,Zuid-Holland,K,103395,454455,52.07596657,4.634447183
2007,43,M,Motor,4,206339007,,,"19,6",Rijksweg A4,RYKSWG,KP BURGERVEEN,Haarlemmermeer,Noord-Holland,W,104087,471484,52.22907562,4.641989446
2007,82,M,Scootmobiel,5,206394127,,,,Lange Nieuwstraat,Plein 1945,Plein 1945,Velsen,Noord-Holland,K,103172,497145,52.45960495,4.624645398
2007,37,V,Voetganger,3,207176044,,,,Pastoor van Vessemstraat,Vagevuurstraat,Burgemeester Kievitslaan,Zundert,Noord-Brabant,W,103774,388103,51.47964479,4.649786029
2007,72,V,Voetganger,3,207258015,,,,Brederodehof,Van Godewijckstraat,Van Godewijckstraat,Hendrik-Ido-Ambacht,Zuid-Holland,K,103605,429060,51.84774666,4.641313014
2007,19,M,Personenauto,1,209213015,,,,De Langeweg,De Langeweg,Hamseweg,Moerdijk,Noord-Brabant,W,104822,406926,51.64892048,4.662174615
2007,82,V,Personenauto,1,209213063,,,,De Langeweg,De Langeweg,Hamseweg,Moerdijk,Noord-Brabant,K,104976,406967,51.64930274,4.664393728
2007,46,M,Bestelauto,5,209221039,,,"51,1",RYKSWG,ZEVENB. HOEK 18,DEN HOEK,Moerdijk,Noord-Brabant,W,105865,408942,51.66713259,4.67695976
2007,17,M,Personenauto,1,209271004,,,,t Smalle Kampje,Wetering West,Wetering West,Nederlek,Zuid-Holland,K,104843,435545,51.90614474,4.658334968
2007,18,M,Personenauto,1,209271004,,,,t Smalle Kampje,Wetering West,Wetering West,Nederlek,Zuid-Holland,K,104843,435545,51.90614474,4.658334968
2007,86,V,Scootmobiel,5,209377075,,,,Gedempte Oostersingelgr,Gedempte Oostersingelgr,Papentorenvest,Haarlem,Noord-Holland,K,104636,488527,52.38229276,4.647478841
2007,6,V,Fiets,2,210247155,,,,Brouwersdijk,Brouwersdijk,Krispijnseweg,Dordrecht,Zuid-Holland,K,105260,423630,51.79909314,4.666111351
2007,22,M,Motor,4,211259054,,,"75,4",ALBLASSERDAM 22,Rijksweg A15,Rijksweg A15,Alblasserdam,Zuid-Holland,K,105875,429581,51.85263396,4.674180616
2007,21,V,Voetganger,3,211413052,,,,Stationsweg,Burgemeester Mooijstraat,Dorpsstraat,Castricum,Noord-Holland,W,105653,506659,52.54533386,4.659739431
2007,33,M,Personenauto,1,212197034,,,"74,4",Bredaseweg,Bredaseweg,LIESBOS ZUID,Etten-Leur,Noord-Brabant,K,106169,398538,51.57364801,4.682808328
2007,18,M,Bromfiets,5,212323068,,,,Briljantstraat,Briljantstraat,Briljantstraat,Alphen aan den Rijn,Zuid-Holland,W,106265,461759,52.14187082,4.675263348
2007,44,M,Personenauto,1,212374015,,,,Schipholweg,Schipholweg,Schipholweg,Haarlemmermeer,Noord-Holland,W,106528,487186,52.37041156,4.675459135
2007,7,V,Voetganger,3,213250038,,,,Noordendijk,Nagtegaalplaats,Dr. L.L. Zamenhoflaan,Dordrecht,Zuid-Holland,W,106658,425046,51.81194274,4.686179125
2007,28,M,Bestelauto,5,213297010,,,,Goudse Poort,Stavorenweg,Burg van Reenensingel,Gouda,Zuid-Holland,W,106667,448631,52.02391846,4.682995773
2007,57,V,Personenauto,1,213393004,,,"16,2",Kanaalweg,Kanaalweg,Kanaalweg,Zaanstad,Noord-Holland,W,107017,496467,52.45386228,4.68131086
2007,51,M,Voetganger,3,215419001,,,,Rijksweg,Burg Nieuwenhuijsenstr,Middenweg,Castricum,Noord-Holland,W,107996,509737,52.57320146,4.693842296
2007,24,M,Bestelauto,5,215457006,,,"91,5",Rijksweg,Molenweg,Rijksweg,Zijpe,Noord-Holland,W,107741,527848,52.73593305,4.687496122
2007,24,M,Personenauto,1,216200006,,,,Leursebaan,Drielindendreef,Jagerpad,Breda,Noord-Brabant,W,108431,399972,51.58672897,4.715244964
2007,17,M,Fiets,2,216411021,,,,Provincialeweg,Uitgeesterweg,Provincialeweg,Castricum,Noord-Holland,W,108127,505208,52.53251204,4.696412286
2007,87,M,Fiets,2,216425147,,,,Westerweg,Westerweg,Zeeweg,Heiloo,Noord-Holland,K,108439,512893,52.60160119,4.699934365
2007,28,M,Personenauto,1,217193032,,,,Achterste Rithweg,Raamschoorseweg,Raamschoorseweg,Breda,Noord-Brabant,K,108528,396693,51.55726505,4.717079726
2007,90,M,Personenauto,1,217276024,,,,Cornelis Gerardus Rooswg,Cornelis Gerardus Rooswg,ZUIDBROEKSE OPWEG,Nederlek,Zuid-Holland,K,108896,438041,51.92892873,4.716893513
2007,28,M,Personenauto,1,217407103,,,,Gorskamplaan,Anna van Renesselaan,Gorskamplaan,Uitgeest,Noord-Holland,W,108805,503673,52.51877512,4.706616366
2007,80,M,Fiets,2,217421005,,,,Lagelaan,Oosterzijweg,Lagelaan,Heiloo,Noord-Holland,W,109245,510773,52.58261776,4.71212264
2007,56,M,Personenauto,1,219193011,,,"66,5",RYKSWG,BREDA 15,KP GALDER,Breda,Noord-Brabant,W,110169,394324,51.53610541,4.741044268
2007,40,M,Personenauto,1,219195043,,,,Graaf Engelbertlaan,Beeksebaan,BREDA 15,Breda,Noord-Brabant,W,109828,397504,51.56466039,4.735719861
2007,16,M,Bestelauto,5,219305023,,,"33,8",Rijksweg A12,REEUWIJK 12,Rijksweg A12,Reeuwijk,Zuid-Holland,W,110302,452988,52.0633824,4.735384172
2007,17,M,Voetganger,3,219420014,,,"64,2",RYKSWG,RYKSWG,RYKSWG,Castricum,Noord-Holland,W,109578,508424,52.56153589,4.717356335
2007,38,M,Snorfiets,5,219449005,,,"7,8",Kanaalweg,Kanaalkade,Westfriesedijk,Harenkarspel,Noord-Holland,W,109802,524687,52.70770261,4.718441913
2007,23,M,Motor,4,220499009,,,,DUINOORD,Jan Verfailleweg,Jan Verfailleweg,Den Helder,Noord-Holland,K,110424,549616,52.93176903,4.724259483
2007,65,M,Fiets,2,221309119,,,,Binnenweg,Dronensingel,Dronensingel,Bodegraven,Zuid-Holland,K,110788,454898,52.08058769,4.742223517
2007,82,M,Fiets,2,221430012,,,,Heilooerdijk,Kennemerstraatweg,Kennemerstraatweg,Alkmaar,Noord-Holland,K,110861,515124,52.62185174,4.735385647
2007,20,M,Motor,4,222434038,,,,Kruseman van Eltenweg,Ranonkelstraat,Helderseweg,Alkmaar,Noord-Holland,W,111459,517086,52.63953152,4.74395836
2007,71,V,Fiets,2,223433047,,,,Noorderkade,Noorderkade,Pettemerstraat,Alkmaar,Noord-Holland,K,111683,516833,52.63727578,4.747300462
2007,32,V,Voetganger,3,224199098,,,,Fellenoordstraat,Fellenoordstraat,Markendaalseweg,Breda,Noord-Brabant,W,112503,399567,51.58341164,4.774046784
2007,21,V,Personenauto,1,224391001,,,"23,2",Vaartdijk,Nauerna,Vaartdijk,Zaanstad,Noord-Holland,W,112300,496435,52.45401205,4.759030129
2007,17,M,Bromfiets,5,224432331,,,,Frieseweg,Frieseweg,Ooievaarstraat,Alkmaar,Noord-Holland,K,112262,516474,52.63409532,4.755899584
2007,69,M,Personenauto,1,224453002,,,,Dergmeerweg,Noorderlicht,Het Kromwater,Harenkarspel,Noord-Holland,W,112638,526813,52.72703611,4.760128858
2007,24,M,Personenauto,1,224495003,,,,Nieuweweg,Langevliet,Doggersvaart,Den Helder,Noord-Holland,W,112473,548470,52.92163642,4.754880243
2007,82,M,Fiets,2,225252151,,,,Thorbeckelaan,De Savornin Lohmanlaan,Doctor Kuyperstraat,Sliedrecht,Zuid-Holland,W,112969,426362,51.82428195,4.77753173
2007,49,V,Personenauto,1,225347027,,,"20,4",Legmeerdijk,Legmeerdijk,Legmeerdijk,Aalsmeer,Noord-Holland,W,113303,474024,52.25267765,4.776562984
2007,50,M,Personenauto,1,225347027,,,"20,4",Legmeerdijk,Legmeerdijk,Legmeerdijk,Aalsmeer,Noord-Holland,W,113303,474024,52.25267765,4.776562984
2007,27,V,Bromfiets,5,226435049,,,,Simon Carmiggeltstraat,GODFRIED BOMANSPAD,Vlietwaardpad,Alkmaar,Noord-Holland,W,113133,517814,52.64620499,4.768595557
2007,21,M,Personenauto,1,227186001,,,,Strijbeekseweg,Notselseweg,Inneem,Alphen-Chaam,Noord-Brabant,W,113921,392775,51.52246918,4.795300979
2007,77,M,Personenauto,1,227259012,,,"9,1",Provincialeweg,Provincialeweg,Provincialeweg,Graafstroom,Zuid-Holland,W,115373,429516,51.85280599,4.812038814
2007,57,M,Motor,4,227331011,,,,Jonge Zevenhovenseweg,Dorpsstraat,Achterweg,Nieuwkoop,Zuid-Holland,W,114097,466099,52.18151177,4.789147213
2007,46,M,Motor,4,227350001,,,,NOORDWESTSTRAAT,NOORDWESTSTRAAT,NOORDOOSTSTRAAT,Aalsmeer,Noord-Holland,W,114011,475132,52.26268877,4.786796543
2007,17,M,Bromfiets,5,227370031,,,,Akersingel,Noorderakerweg,Noorderakerweg,Amsterdam,Noord-Holland,K,113583,485057,52.3518554,4.779308357
2007,47,V,Bromfiets,5,228407002,,,,Starnmeerdijk,Provincialeweg,Starnmeerdijk,Graft-De Rijp,Noord-Holland,W,114955,504195,52.52395137,4.797156315
2007,46,M,Personenauto,1,228490047,,,"110,8",Rijksweg,Rijksweg,Schoolweg,Den Helder,Noord-Holland,K,114255,545461,52.89473492,4.781750211
2007,82,M,Fiets,2,229212012,,,,Bergsebaan,Markkanaal-Zuid,Markkanaal-Zuid,Oosterhout,Noord-Brabant,K,114904,406344,51.64450109,4.807909416
2007,86,V,Voetganger,3,229371085,,,,Tussen Meer,Hoekenes,M.Hanenbergstraat,Amsterdam,Noord-Holland,W,115082,485785,52.35850906,4.801222322
2007,35,M,Personenauto,1,229433018,,,,Huygendijk,Doodlopende weg,Huygendijk,Heerhugowaard,Noord-Holland,W,115073,516804,52.63727416,4.797380405
2007,38,M,Personenauto,1,229433018,,,,Huygendijk,Doodlopende weg,Huygendijk,Heerhugowaard,Noord-Holland,W,115073,516804,52.63727416,4.797380405
2007,53,V,Personenauto,1,230277003,,,"16,4",Provincialeweg,Capellelaan,Bergweg,Bergambacht,Zuid-Holland,W,115219,438903,51.93716451,4.80871946
2007,87,V,Voetganger,3,230391161,,,,Langeweide,Langeweide,Volendamstraat,Zaanstad,Noord-Holland,K,115294,495808,52.44860241,4.803148004
2007,66,V,Fiets,2,231202113,,,,Nieuwe Kadijk,Nieuwe Kadijk,Posthoorn,Breda,Noord-Brabant,K,115472,401377,51.59989709,4.816677449
2007,40,M,Personenauto,1,232219014,,,"99,6",MAASROUTE,STEELHOVEN,OOSTERHOUT 33,Oosterhout,Noord-Brabant,W,117127,410123,51.678622,4.839614455
2007,37,M,Personenauto,1,232366011,,,,Oude Haagseweg,Oude Haagseweg,Johan Huizingalaan,Amsterdam,Noord-Holland,W,116627,483386,52.33705875,4.824174895
2007,29,M,Voetganger,3,232378036,,,,Basisweg,Oderweg,Mekongweg,Amsterdam,Noord-Holland,W,116579,489434,52.39141013,4.822779434
2007,34,M,Fiets,2,232378037,,,,Basisweg,Basisweg,Seineweg,Amsterdam,Noord-Holland,K,116325,489470,52.39171583,4.819044067
2007,74,V,Voetganger,3,233253014,,,,Stationsdwarsstraat,Stationsstraat,Stationsstraat,Hardinxveld-Giessendam,Zuid-Holland,K,116963,426986,51.83017712,4.835394376
2007,36,M,Personenauto,1,233383003,,,,Nieuwe Hemweg,Kajuitweg,Octaanweg,Amsterdam,Noord-Holland,W,116912,491682,52.41163649,4.827415971
2007,82,V,Fiets,2,233391005,,,,H Gerhardstraat,Belgischestraat,Veldvliegerweg,Zaanstad,Noord-Holland,W,117007,495440,52.44541665,4.828386017
2007,31,M,Motor,4,233464009,,,,Haringhuizerweg,Haringhuizerweg,Provincialeweg,Schagen,Noord-Holland,K,116699,532029,52.77421071,4.81963372
2007,40,M,Personenauto,1,234209028,,,,Bredaseweg,Bredaseweg,Wilhelminakanaal Zuid,Oosterhout,Noord-Brabant,W,117385,405173,51.63414782,4.843878644
2007,16,M,Bromfiets,5,234343053,,,,Mijdrechtse Zuwe,Piet Heinlaan,Ringdijk 1e Bedijking,De Ronde Venen,Utrecht,W,117284,471466,52.22997466,4.835146042
